Price,Close,High,Low,Open,Volume
Ticker,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
Date,,,,,
2021-03-10,723.524169921875,736.8715337942695,721.2430077955659,735.3184096973636,5235249
2021-03-12,706.827880859375,730.0765146105366,701.8286626750523,727.0673144448328,10961076
2021-03-15,697.9943237304688,706.4881008479507,685.3749977273527,706.4881008479507,13403522
2021-03-16,696.3441162109375,714.1568163827285,693.3349159138274,709.9827433342602,14979009
2021-03-17,668.0962524414062,695.9558537498556,663.7765481495994,694.062942964919,8151544
2021-03-18,659.7481079101562,684.8411291265521,655.6225589395144,674.6485963755545,10925357
2021-03-19,666.15478515625,671.2510512721994,637.8583505466336,657.5639602599465,10373422
2021-03-22,700.7609252929688,704.9835223472874,661.0585593370089,665.9121464099678,22864950
2021-03-23,716.9232788085938,732.8915908833781,705.8085534284014,708.8663367451481,30612174
2021-03-24,686.1515502929688,728.523387254847,677.2209978741632,719.3015722263046,21213413
2021-03-25,668.0962524414062,691.4905181484811,663.1456173865461,690.1800733539264,16860086
2021-03-26,682.462890625,689.8889028085182,672.3188814340388,677.5607793574505,12350673
2021-03-30,689.7432250976562,696.9750814553709,676.8812197643921,682.462844720337,9109273
2021-03-31,681.8319091796875,698.8194632740915,678.1431357494504,684.3557506602729,7752226
2021-04-01,714.690673828125,720.272298785017,684.3557555841469,692.606853346509,15017049
2021-04-05,720.5149536132812,723.1844263279145,694.0629058046428,710.3224214301362,15622924
2021-04-06,811.0828857421875,827.7307123181282,721.2430050992534,733.8623308950681,64555516
2021-04-07,790.8919677734375,859.0848622025065,771.7202999446245,831.904776166721,97717880
2021-04-08,798.9005126953125,813.4612753811323,782.3983149847166,794.0469251333725,34025873
2021-04-09,799.4827880859375,812.4904243129209,793.1246012745233,800.5991367408382,21804785
2021-04-12,722.8447265625,786.1840361197864,713.4772800705816,786.1840361197864,28112240
2021-04-13,709.6429443359375,733.6196759964477,680.8126256691656,728.0380509392468,52812517
2021-04-15,728.3777465820312,732.4062473207896,703.7700852320378,714.3509281436461,26108614
2021-04-16,733.3770141601562,771.5747211124923,721.2430463547267,728.9117377069141,41791181
2021-04-19,699.8386840820312,709.4973335468561,686.7339998804388,694.0629040102709,22935238
2021-04-20,699.353271484375,724.0580379424674,689.2092641275692,722.8931653647884,21315167
2021-04-22,716.1953125,723.0874418449961,669.3096721862755,669.3096721862755,26840536
2021-04-23,704.10986328125,725.0288712702117,699.0135967800477,714.884862289669,18435449
2021-04-26,709.3516845703125,717.9910924537639,707.5558812199208,711.535798549489,9390549
2021-04-27,727.212890625,735.3183563990244,706.0512060392372,713.4772171000435,20573107
2021-04-28,724.3978271484375,737.7451907977387,719.3986090642724,732.8916040161746,11156977
2021-04-29,724.8832397460938,743.4239189316387,721.6313600597132,731.1443790096152,13851910
2021-04-30,708.6721801757812,737.2112935887155,703.2847108038791,717.3601121933287,12600934
2021-05-03,739.1041870117188,741.6280283304441,692.8494832733697,706.3424776450271,25953577
2021-05-04,746.2389526367188,759.1009573488313,737.7936999573019,757.0138913756366,31400296
2021-05-05,716.4864501953125,752.1117886834573,711.2446120697039,749.3937919611545,29426971
2021-05-06,719.107421875,731.629699752134,714.0596796591054,723.1844467127567,11926793
2021-05-07,745.268310546875,755.218164253297,723.4271682644853,725.8054378292569,20782117
2021-05-10,743.03564453125,756.6742121305946,740.1234923357506,751.7235770974008,9201326
