Price,Close,High,Low,Open,Volume
Ticker,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
Date,,,,,
2021-03-10,504.47320556640625,508.93413988804605,495.35940239189716,499.05289685517863,19013738
2021-03-12,502.8902587890625,511.0927087104481,500.34801352499585,508.98217447662876,11624491
2021-03-15,501.59515380859375,506.3439151893727,495.40734580859987,506.3439151893727,10875944
2021-03-16,507.7828674316406,512.0519560055386,502.6983182162953,502.6983182162953,13252045
2021-03-17,501.64312744140625,509.4138660355232,497.90167175781505,507.3032722290637,8482758
2021-03-18,505.7683410644531,510.56506390227355,494.4000602161689,508.3105862725043,12465338
2021-03-19,508.4065246582031,513.0114025874835,504.1374352340386,506.53579672776505,49597558
2021-03-22,506.5357971191406,512.2919243618456,501.7390741279815,511.38054102819405,13581706
2021-03-23,507.7350158691406,510.80489477158795,500.9236213893662,508.16672691062774,15239339
2021-03-24,502.36260986328125,511.7642700596035,500.30003695666005,506.5357765924721,10801499
2021-03-25,487.1090087890625,502.36262964065173,479.24234730065837,502.1228233180278,17572322
2021-03-26,501.2593994140625,503.56183836938976,489.8431569927813,491.2821738831966,11148490
2021-03-30,500.300048828125,506.43986608435364,495.26345994534006,506.34394355680433,10691124
2021-03-31,496.27081298828125,504.521194579283,495.2634772804717,501.11552715888484,7712521
2021-04-01,499.62847900390625,502.6024649696411,493.63254581083623,498.8130182500807,7111516
2021-04-05,506.7756042480469,507.49508278651706,493.68048041882486,499.628452029166,9376649
2021-04-06,510.5650329589844,515.9853711945351,503.2260057045894,507.01542248213747,13115141
2021-04-07,519.5828857421875,524.66743552756,513.4910301824758,515.1699129085804,21391503
2021-04-08,520.9259643554688,526.2503799361625,518.527603142533,524.571497260454,11367448
2021-04-09,523.0845947265625,527.4016455325636,514.6902994437913,517.5683333144588,11641539
2021-04-12,501.2114562988281,516.9447797877235,497.42203905151973,515.697607909544,9869735
2021-04-13,514.3544921875,518.047986749601,501.83499161829826,505.00085262200105,6657701
2021-04-15,517.4244384765625,523.948005638874,508.6943548658271,518.0479945725741,9989813
2021-04-16,518.7675170898438,522.0293005718968,516.1292896848569,518.0959400960993,6273393
2021-04-19,505.04876708984375,513.2512162503356,501.9788885520972,510.6129890494809,7368743
2021-04-20,508.6463928222656,515.1699599745896,504.5211871739852,507.4951435083362,7369109
2021-04-22,509.2698974609375,511.7162199825552,504.665019977123,508.4544367359622,6675147
2021-04-23,501.35528564453125,510.80484710343563,497.99757980999414,507.4951025297753,7123670
2021-04-26,506.1040954589844,507.0154788095173,501.49927709416676,501.49927709416676,5929161
2021-04-27,512.5797119140625,516.6569564420116,504.8569935628316,506.0081832642224,9875033
2021-04-28,522.1731567382812,525.7227672660614,513.8268235945627,514.1626120736713,12195400
2021-04-29,518.8634033203125,527.6414473151135,517.1845206067076,527.3536201017414,8846896
2021-04-30,514.9300537109375,524.7633649348438,511.8122138262687,511.8122138262687,8331737
2021-05-03,536.1317138671875,539.6333037461833,507.54310174178096,508.45448507320566,14556346
2021-05-04,529.991943359375,542.94309654838,524.4756816188799,542.94309654838,14196229
