Price,Close,High,Low,Open,Volume
Ticker,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS
Date,,,,,
2021-03-10,3382.099365234375,3392.112130964995,3324.777087375331,3340.517746915772,545219
2021-03-12,3276.155517578125,3391.237302034883,3266.0116661236825,3391.237302034883,1119478
2021-03-15,3204.666748046875,3301.1658129033954,3166.5395041069078,3301.1658129033954,1024257
2021-03-16,3195.7470703125,3226.8349127812457,3178.738457441688,3212.099822428682,858553
2021-03-17,3121.5478515625,3216.341518363689,3109.479969561047,3191.8560473157872,773240
2021-03-18,3204.5361328125,3229.415078509601,3117.5252595105917,3146.383137088109,1285600
2021-03-19,3191.899658203125,3211.9689559720155,3122.072259672439,3195.3100489625713,1132705
2021-03-22,3204.75439453125,3222.462635608884,3178.126489536004,3192.0306526873105,502724
2021-03-23,3216.6474609375,3244.280934064976,3184.204128530792,3205.4540607798863,581531
2021-03-24,3151.236083984375,3233.830772619313,3140.217537867882,3201.4749752729326,507559
2021-03-25,3062.0830078125,3161.249076001387,3058.06030948184,3161.249076001387,808505
2021-03-26,3148.175537109375,3164.9655305186798,3075.6373769333186,3075.6373769333186,691000
2021-03-30,3206.459716796875,3213.499332153834,3131.822885101688,3151.848416331847,749230
2021-03-31,3209.869873046875,3221.238125441423,3158.6689705244717,3191.8554800077527,694645
2021-04-01,3273.226318359375,3291.809040566606,3227.009909730145,3239.0777908510518,861229
2021-04-05,3146.820068359375,3270.5591373250136,3127.188011424167,3235.623661966494,723573
2021-04-06,3161.686279296875,3183.1110653134074,3150.099405226709,3183.0672985610418,501882
2021-04-07,3218.264892578125,3229.8517656807894,3144.852256260888,3152.503964913591,346982
2021-04-08,3191.680908203125,3234.661565458846,3187.4833565569493,3234.661565458846,414020
2021-04-09,3192.99267578125,3230.332973627156,3169.9937816454903,3183.1109972936783,484807
2021-04-12,3096.537353515625,3147.2572536861717,3043.237776983949,3130.2048734564187,724230
2021-04-13,3150.274169921875,3168.8568919633185,3073.9756994222994,3121.0228219253186,412122
2021-04-15,3145.945556640625,3196.7092239578205,3083.507695480682,3150.2741951103258,614450
2021-04-16,3178.4326171875,3198.4145955479776,3121.8537332068117,3130.642310884965,526787
2021-04-19,3074.28173828125,3114.9013382438084,3014.336022719373,3082.7203945767214,601819
2021-04-20,3148.918701171875,3169.381685668292,3108.867640214413,3135.3206917553484,676558
2021-04-22,3219.314697265625,3230.333244733376,3124.521029624351,3143.5847606655807,1005711
2021-04-23,3211.53173828125,3243.975071464744,3183.1111034292035,3218.0903463240297,631762
2021-04-26,3269.5537109375,3278.4296086084078,3214.592488995601,3220.0142290579643,480016
2021-04-27,3310.34814453125,3321.2791580847147,3259.365854618619,3269.5536873482633,518487
2021-04-28,3401.5126953125,3457.6981032882895,3329.1493877639145,3331.8165976900514,1252958
2021-04-29,3354.90283203125,3457.9605107222865,3329.236940925543,3448.0788320093952,1335444
2021-04-30,3352.5419921875,3468.4982740422747,3323.0282544016954,3327.4006599995923,1340273
2021-05-03,3368.36962890625,3416.4223157825772,3309.910490329766,3336.144919579408,796444
2021-05-04,3349.568603515625,3399.982351074764,3336.189000638514,3390.363059443637,408324
2021-05-05,3361.330078125,3369.0255535501497,3309.123605627088,3359.930823139942,371452
2021-05-06,3446.504638671875,3471.689735370812,3368.500972455508,3368.500972455508,938078
2021-05-07,3381.3994140625,3469.7657620028654,3370.2060145390255,3458.135121978446,486456
2021-05-10,3383.060791015625,3413.8426926102006,3361.9421605403004,3410.4758554056893,306598
2021-05-11,3392.374267578125,3405.8411899034386,3332.8657913978145,3375.4967411729913,453808
2021-05-12,3388.83251953125,3410.4759244363267,3364.3032846062283,3380.743570223292,499840
2021-05-14,3365.70263671875,3405.360223399259,3335.270654123441,3393.248789210855,481619
2021-05-17,3379.344482421875,3431.813345393934,3352.060716375674,3362.379635459449,427552
2021-05-18,3556.689453125,3566.1338916137347,3381.9680883206706,3409.3393891875517,1371585
2021-05-19,3581.83056640625,3595.866029771334,3539.724389807345,3563.510231351699,788882
2021-05-20,3560.18701171875,3610.732056320494,3552.229362700419,3581.8304165126306,465579
2021-05-21,3607.715087890625,3613.355661402138,3546.1081547479607,3569.8064628611874,378016
2021-05-24,3622.362548828125,3659.5719723269376,3591.8432467088774,3607.2341980189617,500267
2021-05-25,3629.183837890625,3661.45210276484,3621.2259750535477,3642.6943137197795,297915
2021-05-26,3643.35009765625,3655.3306584103148,3622.1003796974937,3629.1837613479743,261524
2021-05-27,3713.134033203125,3737.5319688459526,3631.501142635711,3646.585940591395,878610
2021-05-28,3672.383056640625,3721.7912344475535,3662.0203711179797,3707.974605079151,285520
2021-05-31,3666.52392578125,3697.918136643475,3643.962485795147,3664.075549671626,321021
2021-06-01,3706.881591796875,3801.3690977921688,3677.105256056784,3677.105256056784,1248169
2021-06-02,3755.939453125,3765.427657385843,3672.820204764251,3697.218139297364,351583
2021-06-03,3736.9638671875,3760.2687029362232,3709.5487995012695,3755.2839899050095,323999
2021-06-04,3716.587890625,3756.2896705524768,3707.799527165467,3729.136778668543,374317
2021-06-07,3716.325927734375,3747.063851950484,3707.7997373007233,3724.02119035433,159646
2021-06-08,3733.946533203125,3738.4064719366065,3702.552749047858,3716.5444457849303,150816
2021-06-09,3694.2451171875,3736.220206695134,3673.6948129493876,3732.2850420537934,262617
2021-06-10,3655.2431640625,3702.115432568555,3643.087963170096,3698.180267941991,332571
2021-06-11,3648.772216796875,3687.5555371420764,3639.590165682108,3659.703230028741,188155
2021-06-14,3626.03564453125,3668.8852156350804,3609.1143509519125,3649.2093921690357,200657
2021-06-15,3618.68994140625,3648.159695154206,3612.5685743556583,3633.4685850298574,138010
2021-06-16,3594.5107421875,3636.1356978717904,3587.1212066424637,3618.6900574139404,216236
2021-06-17,3545.05859375,3602.8618757473,3534.696121549846,3602.8618757473,357704
2021-06-18,3644.050048828125,3667.005176264478,3524.158612133433,3546.020638263293,701993
2021-06-21,3657.64794921875,3669.322356222523,3591.012751757508,3631.7196724004143,374649
2021-06-22,3691.708984375,3699.5793131818004,3633.7306393026383,3658.2161067015727,591793
2021-06-23,3671.59619140625,3724.9830882678602,3665.1686703436426,3699.054810749444,418053
2021-06-24,3696.343994140625,3704.4769243857263,3634.999231735891,3664.075727665456,314542
2021-06-25,3669.453369140625,3715.669775469631,3653.581624361525,3690.309826425475,175051
2021-06-28,3658.34765625,3677.411170971553,3643.0877922281647,3669.453308590476,158954
2021-06-29,3606.927978515625,3663.069829625762,3600.2382842506872,3659.702992370446,332405
2021-06-30,3614.9736328125,3641.3391515008343,3602.6869176642854,3611.6067953166294,331122
2021-07-01,3676.799072265625,3716.544406182941,3621.225973177308,3621.225973177308,755502
2021-07-02,3651.2646484375,3698.6177133349947,3647.4605703558964,3698.6177133349947,375525
2021-07-05,3674.132080078125,3716.456876906358,3661.3210182737257,3665.474803203006,375703
2021-07-06,3668.7978515625,3715.670123026999,3648.3350796113536,3675.881233735936,515181
2021-07-07,3662.545166015625,3693.807862770847,3646.5858872524695,3672.8203180960127,392794
2021-07-08,3688.8271484375,3726.0111313746443,3646.5313479998995,3681.0464422511336,625491
2021-07-09,3615.1826171875,3691.2246309824336,3609.844839736238,3688.555742256803,656635
2021-07-12,3579.219970703125,3646.0338556403544,3570.851282572933,3635.1771791471324,512870
2021-07-13,3588.22216796875,3636.7151907994894,3577.7725725914947,3605.321345219058,614101
2021-07-14,3577.139404296875,3621.6970155644476,3564.608901405807,3590.845870477068,527932
2021-07-15,3564.60888671875,3591.705298420288,3555.8331171380387,3577.2750096664818,310788
2021-07-16,3557.325927734375,3583.246376923175,3551.0381464026646,3580.8940085252857,323569
2021-07-19,3512.90380859375,3563.7039169766595,3505.801644652083,3548.3236258904435,408067
2021-07-20,3533.305419921875,3557.7782233539147,3512.044427592169,3517.472766059328,467908
2021-07-22,3486.07861328125,3631.2413741995306,3421.3005791231785,3546.514153750684,1707977
